2022-06-29 14:39:43,499 1 INFO odoo15 odoo.modules.loading: loading base/wizard/base_module_uninstall_views.xml 
2022-06-29 14:39:43,511 1 INFO odoo15 odoo.modules.loading: loading base/wizard/base_export_language_views.xml 
2022-06-29 14:39:43,530 1 INFO odoo15 odoo.modules.loading: loading base/wizard/base_update_translations_views.xml 
2022-06-29 14:39:43,550 1 INFO odoo15 odoo.modules.loading: loading base/wizard/base_partner_merge_views.xml 
2022-06-29 14:39:43,571 1 INFO odoo15 odoo.modules.loading: loading base/data/ir_actions_data.xml 
2022-06-29 14:39:43,578 1 INFO odoo15 odoo.modules.loading: loading base/data/ir_demo_failure_data.xml 
2022-06-29 14:39:43,595 1 INFO odoo15 odoo.modules.loading: loading base/views/ir_profile_views.xml 
2022-06-29 14:39:43,628 1 INFO odoo15 odoo.modules.loading: loading base/views/res_company_views.xml 
2022-06-29 14:39:43,662 1 INFO odoo15 odoo.modules.loading: loading base/views/res_lang_views.xml 
2022-06-29 14:39:43,693 1 INFO odoo15 odoo.modules.loading: loading base/views/res_partner_views.xml 
2022-06-29 14:39:43,853 1 INFO odoo15 odoo.modules.loading: loading base/views/res_bank_views.xml 
2022-06-29 14:39:43,897 1 INFO odoo15 odoo.modules.loading: loading base/views/res_country_views.xml 
2022-06-29 14:39:43,953 1 INFO odoo15 odoo.modules.loading: loading base/views/res_currency_views.xml 
2022-06-29 14:39:44,007 1 INFO odoo15 odoo.modules.loading: loading base/views/res_users_views.xml 
2022-06-29 14:39:44,158 1 INFO odoo15 odoo.modules.loading: loading base/views/ir_property_views.xml 
2022-06-29 14:39:44,191 1 INFO odoo15 odoo.modules.loading: loading base/views/res_config_settings_views.xml 
2022-06-29 14:39:44,203 1 INFO odoo15 odoo.modules.loading: loading base/views/report_paperformat_views.xml 
2022-06-29 14:39:44,245 1 INFO odoo15 odoo.modules.loading: loading base/views/onboarding_views.xml 
2022-06-29 14:39:44,282 1 INFO odoo15 odoo.modules.loading: loading base/security/ir.model.access.csv 
2022-06-29 14:39:44,629 1 INFO odoo15 odoo.modules.loading: Module base loaded in 11.07s, 9524 queries 
2022-06-29 14:39:44,630 1 INFO odoo15 odoo.modules.loading: 1 modules loaded in 11.08s, 9524 queries (+0 extra) 
2022-06-29 14:39:44,696 1 INFO odoo15 odoo.modules.loading: updating modules list 
2022-06-29 14:39:44,697 1 INFO odoo15 odoo.addons.base.models.ir_module: ALLOW access to module.update_list on [] to user __system__ #1 via 172.31.0.1 
2022-06-29 14:39:45,667 1 INFO odoo15 odoo.modules.loading: loading 7 modules... 
2022-06-29 14:39:45,668 1 INFO odoo15 odoo.modules.loading: Loading module web (2/7) 
2022-06-29 14:39:45,730 1 INFO odoo15 odoo.modules.registry: module web: creating or updating database tables 
2022-06-29 14:39:46,377 1 INFO odoo15 odoo.modules.loading: loading web/security/ir.model.access.csv 
2022-06-29 14:39:46,391 1 INFO odoo15 odoo.modules.loading: loading web/views/webclient_templates.xml 
2022-06-29 14:39:46,463 1 INFO odoo15 odoo.modules.loading: loading web/views/report_templates.xml 
2022-06-29 14:39:46,574 1 INFO odoo15 odoo.modules.loading: loading web/views/base_document_layout_views.xml 
2022-06-29 14:39:46,591 1 INFO odoo15 odoo.modules.loading: loading web/views/speedscope_template.xml 
2022-06-29 14:39:46,599 1 INFO odoo15 odoo.modules.loading: loading web/views/lazy_assets.xml 
2022-06-29 14:39:46,610 1 INFO odoo15 odoo.modules.loading: loading web/data/report_layout.xml 
2022-06-29 14:39:46,673 1 INFO odoo15 odoo.modules.loading: Module web loaded in 1.00s, 886 queries 
2022-06-29 14:39:46,674 1 INFO odoo15 odoo.modules.loading: Loading module auth_totp (3/7) 
2022-06-29 14:39:46,728 1 INFO odoo15 odoo.modules.registry: module auth_totp: creating or updating database tables 
2022-06-29 14:39:46,840 1 INFO odoo15 odoo.modules.loading: loading auth_totp/security/security.xml 
2022-06-29 14:39:46,882 1 INFO odoo15 odoo.modules.loading: loading auth_totp/security/ir.model.access.csv 
2022-06-29 14:39:46,900 1 INFO odoo15 odoo.modules.loading: loading auth_totp/data/ir_action_data.xml 
2022-06-29 14:39:46,910 1 INFO odoo15 odoo.modules.loading: loading auth_totp/views/res_users_views.xml 
2022-06-29 14:39:46,947 1 INFO odoo15 odoo.modules.loading: loading auth_totp/views/templates.xml 
2022-06-29 14:39:46,957 1 INFO odoo15 odoo.modules.loading: loading auth_totp/wizard/auth_totp_wizard_views.xml 
2022-06-29 14:39:46,991 1 INFO odoo15 odoo.modules.loading: Module auth_totp loaded in 0.32s, 192 queries 
2022-06-29 14:39:46,992 1 INFO odoo15 odoo.modules.loading: Loading module base_import (4/7) 
2022-06-29 14:39:47,057 1 INFO odoo15 odoo.modules.registry: module base_import: creating or updating database tables 
2022-06-29 14:39:48,195 1 INFO odoo15 odoo.modules.loading: loading base_import/security/ir.model.access.csv 
2022-06-29 14:39:48,271 1 INFO odoo15 odoo.modules.loading: Module base_import loaded in 1.28s, 919 queries 
2022-06-29 14:39:48,272 1 INFO odoo15 odoo.modules.loading: Loading module web_editor (5/7) 
2022-06-29 14:39:48,336 1 INFO odoo15 odoo.modules.registry: module web_editor: creating or updating database tables 
2022-06-29 14:39:48,524 1 INFO odoo15 odoo.modules.loading: loading web_editor/security/ir.model.access.csv 
2022-06-29 14:39:48,541 1 INFO odoo15 odoo.modules.loading: loading web_editor/data/editor_assets.xml 
2022-06-29 14:39:48,549 1 INFO odoo15 odoo.modules.loading: loading web_editor/views/editor.xml 
2022-06-29 14:39:48,586 1 INFO odoo15 odoo.modules.loading: loading web_editor/views/snippets.xml 
2022-06-29 14:39:48,654 1 INFO odoo15 odoo.modules.loading: Module web_editor loaded in 0.38s, 245 queries 
2022-06-29 14:39:48,655 1 INFO odoo15 odoo.modules.loading: Loading module web_kanban_gauge (6/7) 
2022-06-29 14:39:48,819 1 INFO odoo15 odoo.modules.loading: Module web_kanban_gauge loaded in 0.16s, 18 queries 
2022-06-29 14:39:48,820 1 INFO odoo15 odoo.modules.loading: Loading module web_tour (7/7) 
2022-06-29 14:39:48,880 1 INFO odoo15 odoo.modules.registry: module web_tour: creating or updating database tables 
2022-06-29 14:39:48,949 1 INFO odoo15 odoo.modules.loading: loading web_tour/security/ir.model.access.csv 
2022-06-29 14:39:48,970 1 INFO odoo15 odoo.modules.loading: loading web_tour/security/ir.rule.csv 
2022-06-29 14:39:48,987 1 INFO odoo15 odoo.modules.loading: loading web_tour/views/tour_views.xml 
2022-06-29 14:39:49,040 1 INFO odoo15 odoo.modules.loading: Module web_tour loaded in 0.22s, 116 queries 
2022-06-29 14:39:49,041 1 INFO odoo15 odoo.modules.loading: 7 modules loaded in 3.37s, 2376 queries (+0 extra) 
2022-06-29 14:39:49,306 1 INFO odoo15 odoo.modules.loading: Modules loaded. 
2022-06-29 14:39:49,311 1 INFO odoo15 odoo.modules.registry: Registry loaded in 15.767s 
2022-06-29 14:39:49,435 1 INFO odoo15 odoo.addons.base.models.res_users: Login successful for db:odoo15 login:dev@ibit-soft.com from 172.31.0.1 
2022-06-29 14:39:49,452 1 INFO odoo15 odoo.modules.registry: Registry changed, signaling through the database 
2022-06-29 14:39:49,461 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:49] "POST /web/database/create HTTP/1.1" 303 - 16386 11.817 5.959
2022-06-29 14:39:49,474 1 INFO odoo15 odoo.addons.base.models.ir_http: Generating routing map for key None 
2022-06-29 14:39:53,211 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:53] "GET /web HTTP/1.1" 200 - 193 0.124 3.616
2022-06-29 14:39:53,288 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:53] "GET /web/assets/13-20592f1/web.assets_common.min.css HTTP/1.1" 200 - 2 0.001 0.020
2022-06-29 14:39:53,369 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:53] "GET /web/assets/14-2320738/web.assets_backend.min.css HTTP/1.1" 200 - 2 0.006 0.068
2022-06-29 14:39:53,490 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:53] "GET /web/assets/17-c5d9c77/web.assets_backend_prod_only.min.js HTTP/1.1" 200 - 2 0.030 0.116
2022-06-29 14:39:53,492 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:53] "GET /web/assets/16-2320738/web.assets_backend.min.js HTTP/1.1" 200 - 2 0.018 0.158
2022-06-29 14:39:53,499 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:53] "GET /web/webclient/load_menus/783977f7e9348da888ef2bb0dfa8b786cf48d95cd15f50e48455e1eab0c4dbf1 HTTP/1.1" 200 - 1 0.001 0.174
2022-06-29 14:39:53,501 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:53] "GET /web/assets/15-20592f1/web.assets_common.min.js HTTP/1.1" 200 - 2 0.023 0.166
2022-06-29 14:39:53,695 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:53] "GET /web/webclient/qweb/2bebfff6028b58643f8a25540410e37ece11a5bea849be52ff5870d5f462bf2e?bundle=web.assets_qweb HTTP/1.1" 200 - 2 0.041 0.305
2022-06-29 14:39:54,283 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:54] "GET /web/image?model=res.users&field=avatar_128&id=2 HTTP/1.1" 200 - 17 0.054 0.027
2022-06-29 14:39:54,313 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:54] "GET /web/image/res.company/1/favicon HTTP/1.1" 200 - 11 0.030 0.030
2022-06-29 14:39:54,316 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:54] "POST /web/action/load HTTP/1.1" 200 - 28 0.052 0.057
2022-06-29 14:39:54,415 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:54] "POST /web/dataset/call_kw/ir.module.module/load_views HTTP/1.1" 200 - 57 0.036 0.046
2022-06-29 14:39:54,483 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:54] "POST /web/dataset/call_kw/ir.module.module/search_panel_select_range HTTP/1.1" 200 - 43 0.019 0.019
2022-06-29 14:39:54,509 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:54] "POST /web/dataset/search_read HTTP/1.1" 200 - 3 0.004 0.010
2022-06-29 14:39:54,664 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:39:54] "GET /salon_management/static/description/icon.png HTTP/1.1" 404 - 2 0.001 0.015
2022-06-29 14:40:05,314 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:05] "POST /web/dataset/call_kw/ir.module.module/search_panel_select_range HTTP/1.1" 200 - 39 0.020 0.020
2022-06-29 14:40:05,337 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:05] "POST /web/dataset/search_read HTTP/1.1" 200 - 2 0.002 0.009
2022-06-29 14:40:08,302 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:08] "POST /web/dataset/call_kw/ir.module.module/search_panel_select_range HTTP/1.1" 200 - 39 0.021 0.021
2022-06-29 14:40:08,330 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:08] "POST /web/dataset/search_read HTTP/1.1" 200 - 3 0.004 0.013
2022-06-29 14:40:08,440 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:08] "GET /salon_management/static/description/icon.png HTTP/1.1" 404 - 2 0.001 0.006
2022-06-29 14:40:10,318 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:10] "POST /web/dataset/call_kw/ir.module.module/search_panel_select_range HTTP/1.1" 200 - 39 0.020 0.022
2022-06-29 14:40:10,341 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:10] "POST /web/dataset/search_read HTTP/1.1" 200 - 2 0.002 0.008
2022-06-29 14:40:17,739 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:17] "POST /web/action/load HTTP/1.1" 200 - 41 0.032 0.034
2022-06-29 14:40:17,848 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:17] "POST /web/dataset/call_kw/res.users/load_views HTTP/1.1" 200 - 54 0.040 0.053
2022-06-29 14:40:17,890 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:17] "POST /web/dataset/search_read HTTP/1.1" 200 - 16 0.011 0.013
2022-06-29 14:40:17,910 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:17] "POST /web/dataset/call_kw/res.users/has_group HTTP/1.1" 200 - 2 0.002 0.005
2022-06-29 14:40:27,845 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:27] "POST /web/dataset/call_kw/ir.module.module/search_panel_select_range HTTP/1.1" 200 - 39 0.023 0.021
2022-06-29 14:40:27,867 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:27] "POST /web/dataset/search_read HTTP/1.1" 200 - 3 0.003 0.009
2022-06-29 14:40:28,063 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:40:28] "GET /salon_management/static/description/icon.png HTTP/1.1" 404 - 2 0.001 0.007
2022-06-29 14:41:11,778 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:41:11] "POST /web/dataset/call_kw/ir.module.module/search_panel_select_range HTTP/1.1" 200 - 39 0.036 0.024
2022-06-29 14:41:11,803 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:41:11] "POST /web/dataset/search_read HTTP/1.1" 200 - 3 0.004 0.008
2022-06-29 14:41:11,827 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:41:11] "GET /salon_management/static/description/icon.png HTTP/1.1" 404 - 2 0.001 0.006
2022-06-29 14:44:15,829 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:15] "GET /web HTTP/1.1" 200 - 12 0.010 0.040
2022-06-29 14:44:15,890 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:15] "GET /web/assets/13-20592f1/web.assets_common.min.css HTTP/1.1" 200 - 2 0.002 0.016
2022-06-29 14:44:16,018 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:16] "GET /web/assets/15-20592f1/web.assets_common.min.js HTTP/1.1" 200 - 2 0.006 0.093
2022-06-29 14:44:16,032 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:16] "GET /web/assets/14-2320738/web.assets_backend.min.css HTTP/1.1" 200 - 2 0.011 0.107
2022-06-29 14:44:16,095 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:16] "GET /web/assets/17-c5d9c77/web.assets_backend_prod_only.min.js HTTP/1.1" 200 - 2 0.033 0.127
2022-06-29 14:44:16,146 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:16] "GET /web/assets/16-2320738/web.assets_backend.min.js HTTP/1.1" 200 - 2 0.024 0.197
2022-06-29 14:44:16,148 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:16] "GET /web/webclient/load_menus/783977f7e9348da888ef2bb0dfa8b786cf48d95cd15f50e48455e1eab0c4dbf1 HTTP/1.1" 200 - 1 0.012 0.190
2022-06-29 14:44:16,297 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:16] "GET /web/webclient/qweb/2bebfff6028b58643f8a25540410e37ece11a5bea849be52ff5870d5f462bf2e?bundle=web.assets_qweb HTTP/1.1" 200 - 2 0.031 0.312
2022-06-29 14:44:17,044 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:17] "POST /web/action/load HTTP/1.1" 200 - 14 0.016 0.025
2022-06-29 14:44:17,116 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:17] "GET /web/image?model=res.users&field=avatar_128&id=2 HTTP/1.1" 200 - 5 0.010 0.019
2022-06-29 14:44:17,167 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:17] "GET /web/image/res.company/1/favicon HTTP/1.1" 200 - 4 0.005 0.014
2022-06-29 14:44:17,192 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:17] "POST /web/dataset/call_kw/ir.module.module/load_views HTTP/1.1" 200 - 23 0.031 0.056
2022-06-29 14:44:17,257 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:17] "POST /web/dataset/call_kw/ir.module.module/search_panel_select_range HTTP/1.1" 200 - 39 0.019 0.018
2022-06-29 14:44:17,286 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:17] "POST /web/dataset/search_read HTTP/1.1" 200 - 3 0.003 0.011
2022-06-29 14:44:17,463 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:17] "GET /salon_management/static/description/icon.png HTTP/1.1" 404 - 2 0.001 0.007
2022-06-29 14:44:22,901 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:22] "POST /web/dataset/call_kw/ir.module.module/search_panel_select_range HTTP/1.1" 200 - 39 0.021 0.023
2022-06-29 14:44:22,923 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:22] "POST /web/dataset/search_read HTTP/1.1" 200 - 2 0.002 0.008
2022-06-29 14:44:28,197 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:28] "POST /web/dataset/call_kw/ir.module.module/search_panel_select_range HTTP/1.1" 200 - 39 0.020 0.019
2022-06-29 14:44:28,230 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:28] "POST /web/dataset/search_read HTTP/1.1" 200 - 3 0.004 0.017
2022-06-29 14:44:28,344 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:28] "GET /salon_management/static/description/icon.png HTTP/1.1" 404 - 2 0.001 0.005
2022-06-29 14:44:33,124 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:33] "POST /web/dataset/call_kw/ir.module.module/search_panel_select_range HTTP/1.1" 200 - 39 0.039 0.035
2022-06-29 14:44:33,170 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:33] "POST /web/dataset/search_read HTTP/1.1" 200 - 3 0.007 0.015
2022-06-29 14:44:33,199 1 INFO odoo15 werkzeug: 172.31.0.1 - - [29/Jun/2022 14:44:33] "GET /salon_management/static/description/icon.png HTTP/1.1" 404 - 2 0.001 0.008
2022-06-29 14:45:41,942 1 ERROR ? odoo.addons.bus.models.bus: Bus.loop error, sleep and retry 
Traceback (most recent call last):
  File "/usr/lib/python3/dist-packages/odoo/addons/bus/models/bus.py", line 177, in loop
    conn.poll()
psycopg2.OperationalError: server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.


During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/usr/lib/python3/dist-packages/odoo/addons/bus/models/bus.py", line 200, in run
    self.loop()
  File "/usr/lib/python3/dist-packages/odoo/addons/bus/models/bus.py", line 186, in loop
    event.set()
  File "/usr/lib/python3/dist-packages/odoo/sql_db.py", line 161, in __exit__
    self.close()
  File "<decorator-gen-4>", line 2, in close
  File "/usr/lib/python3/dist-packages/odoo/sql_db.py", line 89, in check
    return f(self, *args, **kwargs)
  File "/usr/lib/python3/dist-packages/odoo/sql_db.py", line 378, in close
    return self._close(False)
  File "/usr/lib/python3/dist-packages/odoo/sql_db.py", line 404, in _close
    self.rollback()
  File "<decorator-gen-8>", line 2, in rollback
  File "/usr/lib/python3/dist-packages/odoo/sql_db.py", line 89, in check
    return f(self, *args, **kwargs)
  File "/usr/lib/python3/dist-packages/odoo/sql_db.py", line 483, in rollback
    result = self._cnx.rollback()
psycopg2.InterfaceError: connection already closed
2022-06-29 14:46:31,993 1 INFO ? odoo.addons.bus.models.bus: Bus.loop listen imbus on db postgres 
2022-06-29 14:47:12,944 1 INFO odoo15 odoo.modules.registry: Reloading the model registry after database signaling. 
2022-06-29 14:47:12,946 1 INFO odoo15 odoo.modules.registry: Reloading the model registry after database signaling. 
2022-06-29 14:47:12,968 1 INFO odoo15 odoo.modules.loading: loading 1 modules... 
2022-06-29 14:47:12,979 1 INFO odoo15 odoo.modules.loading: 1 modules loaded in 0.01s, 0 queries (+0 extra) 
2022-06-29 14:47:12,995 1 INFO odoo15 odoo.modules.loading: loading 37 modules... 
2022-06-29 14:47:13,022 1 INFO odoo15 odoo.modules.loading: 37 modules loaded in 0.02s, 0 queries (+0 extra) 
2022-06-29 14:47:13,114 1 INFO odoo15 odoo.modules.loading: Modules loaded. 
2022-06-29 14:47:13,122 1 INFO odoo15 odoo.modules.registry: Registry loaded in 0.178s 
2022-06-29 14:47:13,129 1 INFO odoo15 odoo.modules.loading: loading 1 modules... 
2022-06-29 14:47:13,140 1 INFO odoo15 odoo.modules.loading: 1 modules loaded in 0.01s, 0 queries (+0 extra) 
